image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
105265.jpg,70,111,107,111,84,139,74,151,103,154
105308.jpg,74,109,103,110,107,130,75,158,103,154
105313.jpg,71,111,106,110,91,134,74,154,102,154
105333.jpg,69,111,108,111,92,136,71,152,106,152
105352.jpg,69,112,109,111,79,128,69,152,106,151
105405.jpg,69,111,108,111,89,139,72,152,104,152
105407.jpg,69,111,108,111,92,136,71,152,106,152
105413.jpg,70,111,107,111,96,134,72,152,104,153
105415.jpg,67,110,108,113,86,142,74,150,106,152
105424.jpg,74,106,101,111,105,123,78,156,103,159
105428.jpg,72,113,107,108,76,130,72,153,101,154
105429.jpg,68,112,109,112,83,133,71,151,106,151
105456.jpg,71,111,107,110,79,128,73,153,103,153
105498.jpg,67,112,109,113,90,137,64,150,113,150
105520.jpg,68,113,110,111,84,136,68,148,108,153
105525.jpg,67,112,110,112,87,138,70,149,107,151
105531.jpg,69,113,109,110,84,138,66,152,109,151
105557.jpg,68,112,109,112,90,140,65,151,112,150
105585.jpg,68,111,108,112,95,138,70,152,109,151
105587.jpg,70,109,106,112,102,134,72,152,108,155
105635.jpg,70,111,107,111,85,133,73,152,103,153
105636.jpg,71,110,106,111,92,136,73,154,104,154
105638.jpg,69,112,108,111,82,132,72,152,104,151
105661.jpg,69,112,109,111,80,134,72,151,104,151
105685.jpg,70,112,108,110,98,132,69,154,106,150
105692.jpg,71,110,106,111,84,136,72,153,106,153
105802.jpg,68,110,108,113,97,134,70,152,109,151
105833.jpg,68,112,109,112,90,135,69,152,108,150
105852.jpg,68,111,109,112,83,132,66,152,112,150
105865.jpg,63,115,114,114,88,116,72,146,104,146
105871.jpg,69,110,107,112,90,137,73,153,105,152
105887.jpg,68,111,109,112,88,143,67,153,111,149
105893.jpg,67,112,110,112,96,129,65,149,111,151
105896.jpg,67,112,110,112,88,118,73,151,104,150
105897.jpg,70,110,106,111,99,133,75,154,104,153
105922.jpg,72,112,107,108,102,138,72,153,102,155
105945.jpg,71,111,106,111,81,132,75,153,102,153
105966.jpg,67,112,110,112,85,137,68,150,109,150
105978.jpg,68,111,109,112,84,137,68,149,110,152
105979.jpg,69,112,109,111,93,139,69,152,106,151
105984.jpg,69,112,108,111,86,135,69,151,107,152
105994.jpg,72,113,107,108,74,135,72,154,101,153
106013.jpg,67,111,109,113,80,139,68,149,112,152
106015.jpg,69,111,108,111,87,138,75,151,102,153
106024.jpg,72,111,106,110,74,134,72,154,104,154
106105.jpg,68,112,109,112,86,138,68,150,109,151
106112.jpg,71,109,105,111,98,120,77,153,102,155
106132.jpg,71,108,104,112,71,138,76,152,105,157
106138.jpg,68,113,109,111,95,137,63,152,113,150
106156.jpg,68,112,109,112,91,137,69,151,107,151
106189.jpg,69,111,108,111,86,131,75,153,102,151
106212.jpg,67,113,110,112,88,142,64,151,112,149
106233.jpg,70,111,107,111,88,137,75,153,102,152
106248.jpg,68,112,109,112,89,139,69,152,108,150
106269.jpg,67,112,110,112,88,137,68,149,109,150
106275.jpg,70,110,106,111,96,135,74,153,103,153
106344.jpg,74,112,105,107,105,137,68,157,105,154
106365.jpg,69,112,109,111,97,135,73,153,103,150
106374.jpg,71,110,106,111,92,130,76,153,102,154
106443.jpg,69,112,108,111,84,129,71,151,105,152
106476.jpg,69,113,109,110,95,141,66,152,107,150
106480.jpg,68,111,108,112,85,134,71,151,106,152
106504.jpg,68,111,109,112,89,134,69,152,108,151
106521.jpg,67,113,110,112,95,133,68,150,108,149
106531.jpg,68,111,108,113,83,133,70,149,108,154
106551.jpg,68,110,108,113,93,132,72,151,107,152
106560.jpg,69,112,108,111,92,141,71,152,106,152
106567.jpg,72,112,106,109,101,135,71,154,103,154
106613.jpg,71,110,106,110,85,134,75,154,102,153
106639.jpg,69,111,108,112,95,135,70,152,107,151
106695.jpg,67,113,110,112,94,140,68,151,108,149
106767.jpg,68,111,109,112,80,136,72,150,106,152
106795.jpg,71,111,107,110,99,133,75,155,101,151
106817.jpg,69,113,110,110,83,125,66,151,108,151
106851.jpg,77,111,102,106,110,128,78,155,95,161
106860.jpg,71,110,105,111,100,132,76,154,103,153
106873.jpg,70,112,108,110,99,132,67,153,109,152
106875.jpg,70,111,107,110,85,136,73,152,103,153
106928.jpg,69,108,106,113,73,138,76,152,105,154
106935.jpg,68,113,110,111,90,126,70,150,105,151
106956.jpg,69,111,108,111,82,135,73,152,103,152
106996.jpg,70,111,108,111,81,129,74,153,103,151
107018.jpg,70,110,106,111,81,138,74,153,104,154
107029.jpg,69,111,108,111,84,136,74,151,103,153
107049.jpg,69,112,108,112,88,139,71,151,106,151
107057.jpg,69,112,108,111,88,135,73,152,103,151
107083.jpg,69,112,108,111,82,132,72,152,103,151
107092.jpg,66,112,111,113,88,139,66,149,111,150
107101.jpg,74,107,102,110,104,130,79,157,100,157
107130.jpg,67,112,110,112,92,141,65,150,112,150
107145.jpg,69,112,108,112,87,140,71,152,106,151
107172.jpg,69,111,108,111,88,133,72,151,106,153
107220.jpg,70,111,107,111,80,138,73,152,104,153
107224.jpg,71,111,107,110,81,138,73,153,103,153
107232.jpg,68,112,109,111,83,140,69,151,107,151
107234.jpg,71,115,109,108,77,123,72,154,98,150
107245.jpg,69,111,107,112,90,132,75,152,103,152
107252.jpg,69,112,108,111,87,133,72,152,104,152
107269.jpg,70,111,107,111,92,131,72,153,105,152
107277.jpg,69,111,107,112,89,133,74,152,104,152
107298.jpg,69,110,107,112,76,136,68,151,111,153
107331.jpg,70,110,107,112,107,131,69,154,109,152
107348.jpg,68,112,109,112,86,133,67,150,110,151
107376.jpg,69,112,108,111,96,137,72,152,104,152
107378.jpg,70,111,107,111,84,137,73,153,104,152
107419.jpg,68,112,109,112,87,136,67,151,109,151
107454.jpg,68,112,110,112,92,139,70,151,106,150
107486.jpg,70,112,108,110,95,133,67,154,109,151
107515.jpg,71,111,106,110,76,135,75,153,101,154
107567.jpg,69,110,107,112,82,143,73,151,106,154
107584.jpg,66,112,110,113,85,138,66,149,111,150
107605.jpg,68,112,109,111,93,139,71,151,105,150
107608.jpg,71,110,106,110,88,134,73,154,103,154
107624.jpg,68,111,109,112,91,119,70,151,108,151
107670.jpg,68,111,109,112,88,135,70,151,107,151
107687.jpg,69,111,108,111,90,136,71,151,106,153
107689.jpg,71,111,107,110,96,133,73,155,104,152
107707.jpg,69,111,108,111,91,138,72,151,105,153
107724.jpg,70,111,107,111,89,136,75,153,102,152
107739.jpg,70,111,107,111,89,134,72,153,105,152
107740.jpg,69,112,108,111,89,142,71,152,105,152
107749.jpg,71,111,106,110,94,135,71,154,106,153
107806.jpg,76,108,101,109,66,135,76,158,102,158
107808.jpg,69,112,108,111,83,135,73,152,104,151
107810.jpg,70,112,108,110,98,141,68,154,106,150
107820.jpg,69,112,108,111,89,136,67,151,110,152
107831.jpg,69,111,108,111,80,136,72,153,105,151
107841.jpg,68,109,108,114,73,141,68,147,112,155
107856.jpg,70,110,106,111,83,134,74,153,103,153
107876.jpg,70,111,107,111,86,133,75,152,102,153
107895.jpg,70,111,107,111,91,134,73,153,104,152
107911.jpg,70,111,107,111,88,136,72,153,104,152
107914.jpg,70,111,107,111,89,134,75,153,102,153
107953.jpg,72,113,107,108,105,138,68,156,104,151
107965.jpg,70,111,107,111,88,136,69,152,107,153
107976.jpg,69,112,108,111,94,138,71,152,105,152
107988.jpg,67,112,110,112,92,134,66,151,110,150
107996.jpg,69,111,108,111,85,134,68,152,109,152
108014.jpg,70,111,107,111,96,131,75,152,103,153
108041.jpg,71,110,106,111,99,133,76,154,102,153
108082.jpg,69,111,108,111,88,134,71,152,105,152
108088.jpg,68,110,108,113,81,135,70,151,109,152
108108.jpg,69,112,108,111,88,134,70,152,107,151
108132.jpg,70,111,107,110,91,135,72,153,104,153
108143.jpg,70,112,108,110,97,133,75,155,100,149
108181.jpg,71,111,107,110,77,132,76,153,100,153
108192.jpg,69,111,108,111,90,139,70,153,107,151
108206.jpg,70,111,107,111,87,137,71,152,105,152
108241.jpg,72,110,105,110,77,131,76,153,101,155
108254.jpg,69,111,108,111,88,138,74,152,103,152
108270.jpg,69,111,108,111,92,138,74,153,103,152
108284.jpg,68,112,109,112,88,131,73,152,104,151
108332.jpg,68,112,109,112,89,137,71,151,106,151
108350.jpg,69,111,108,111,90,141,68,151,108,153
108388.jpg,68,113,110,111,94,138,69,152,106,150
108407.jpg,67,110,108,113,89,131,72,151,107,151
108414.jpg,70,107,104,113,100,127,78,153,104,156
108424.jpg,70,112,108,110,88,130,72,153,103,152
108441.jpg,70,110,106,111,87,134,74,153,104,154
108447.jpg,68,111,108,112,90,139,73,153,105,150
108475.jpg,70,113,108,110,93,131,70,151,105,153
108521.jpg,69,112,108,111,88,133,69,152,107,151
108546.jpg,70,109,106,112,74,136,71,152,108,154
108603.jpg,69,111,108,111,88,139,69,153,108,151
108646.jpg,71,111,107,110,81,131,73,154,103,153
108658.jpg,67,112,110,112,87,141,69,150,107,151
108665.jpg,67,112,110,112,84,136,71,151,105,150
108667.jpg,69,111,108,111,86,135,72,153,105,151
108669.jpg,66,115,112,111,95,141,67,151,107,146
108672.jpg,70,110,107,111,79,136,72,151,106,155
108674.jpg,69,111,108,112,97,132,69,154,109,150
108678.jpg,68,113,110,111,92,140,62,151,112,149
108680.jpg,69,112,108,111,89,134,69,150,107,153
108682.jpg,68,112,109,112,88,140,65,151,112,151
108688.jpg,69,111,108,112,87,135,70,152,108,152
108692.jpg,69,110,107,112,96,125,70,152,109,153
108706.jpg,70,113,108,109,99,142,70,153,104,152
108727.jpg,70,112,108,110,84,131,71,152,104,152
108744.jpg,67,112,110,113,85,138,70,148,108,152
108770.jpg,70,112,108,110,93,135,71,154,104,151
108775.jpg,68,111,108,112,90,140,67,150,111,153
108788.jpg,70,111,107,110,98,137,72,154,104,152
108807.jpg,71,110,105,111,98,132,74,153,104,155
108829.jpg,67,113,111,111,92,137,66,151,109,149
108846.jpg,71,108,104,112,81,132,77,153,104,156
108859.jpg,72,110,105,110,80,135,74,154,103,155
108866.jpg,70,111,107,111,91,139,72,153,104,152
108876.jpg,69,111,108,111,79,140,71,152,106,153
108879.jpg,70,112,108,110,90,130,70,151,105,153
108906.jpg,68,111,108,112,89,133,71,151,107,152
108921.jpg,66,113,111,112,90,141,64,150,111,149
108954.jpg,69,111,108,111,90,136,73,153,104,151
108964.jpg,69,112,108,112,90,136,74,152,103,151
108975.jpg,69,111,108,111,89,133,71,152,106,152
108977.jpg,69,112,109,111,97,128,66,151,110,152
109001.jpg,71,111,106,110,104,137,69,155,107,153
109017.jpg,69,112,109,111,86,139,68,152,108,151
109033.jpg,70,111,107,111,86,139,73,154,104,152
109050.jpg,73,106,101,112,95,127,86,157,97,156
109052.jpg,71,109,105,111,100,130,78,153,101,155
109053.jpg,74,111,105,108,74,131,75,157,99,154
109071.jpg,71,112,107,109,101,138,69,154,105,152
109101.jpg,69,112,108,111,93,141,70,153,106,151
109147.jpg,70,111,107,111,89,131,77,153,100,152
109152.jpg,69,112,109,111,85,135,70,151,106,152
109171.jpg,75,109,102,108,69,134,76,156,100,159
109259.jpg,70,111,107,111,87,133,72,153,104,153
109268.jpg,71,111,106,110,93,133,73,153,104,154
109280.jpg,71,111,106,110,88,135,75,153,102,154
109287.jpg,67,112,110,113,84,140,69,149,108,151
109297.jpg,68,112,109,111,82,134,68,152,108,150
109326.jpg,69,110,107,112,89,135,73,151,105,153
109342.jpg,72,111,106,110,92,133,78,153,98,155
109347.jpg,71,111,107,110,90,129,75,153,102,153
109360.jpg,70,108,105,113,72,137,71,153,110,155
109364.jpg,67,111,109,112,84,140,67,149,110,152
109371.jpg,69,111,108,112,88,132,74,151,104,153
109453.jpg,69,112,108,111,89,137,68,152,109,151
109455.jpg,69,112,109,111,93,137,68,152,108,151
109461.jpg,70,111,107,111,88,137,74,152,103,153
109480.jpg,68,111,108,112,90,138,72,152,106,150
109491.jpg,68,112,109,112,84,136,70,151,107,152
109500.jpg,68,112,109,111,92,138,70,152,107,150
109513.jpg,68,112,109,112,86,133,70,151,106,151
109517.jpg,70,111,107,111,96,132,76,153,102,152
109575.jpg,67,111,109,113,87,137,69,150,110,151
109581.jpg,68,111,109,112,88,138,68,152,109,150
109589.jpg,68,111,108,112,87,133,69,153,109,151
109591.jpg,69,112,108,111,90,137,71,152,106,151
109593.jpg,70,112,108,111,85,135,70,153,106,152
109598.jpg,69,111,108,112,82,140,68,152,110,152
109628.jpg,70,111,108,111,83,134,73,152,104,152
109644.jpg,71,112,107,109,98,138,69,156,105,151
109647.jpg,69,111,107,112,91,132,75,152,103,152
109650.jpg,66,113,111,113,93,143,67,151,109,148
109746.jpg,71,111,106,110,94,134,71,154,106,154
109760.jpg,71,110,106,111,89,137,73,154,104,153
109770.jpg,71,111,107,110,81,134,75,154,100,153
109799.jpg,69,111,108,111,89,136,75,152,101,152
109825.jpg,69,111,108,112,79,140,67,150,110,153
109859.jpg,66,111,110,114,85,132,65,149,114,150
109893.jpg,68,112,109,111,94,140,67,153,109,149
109990.jpg,69,106,104,115,79,127,79,151,106,157
110002.jpg,67,112,110,112,97,132,70,151,107,149
110022.jpg,69,112,108,111,92,135,73,151,103,152
110044.jpg,69,111,108,112,82,139,70,151,107,152
110071.jpg,71,110,106,110,102,135,74,157,103,151
110082.jpg,70,111,108,111,89,132,71,152,105,152
110096.jpg,70,111,107,111,90,133,70,153,107,152
110102.jpg,69,110,107,112,92,139,70,152,109,152
110123.jpg,71,111,107,110,94,131,69,152,107,154
110125.jpg,69,111,108,111,90,135,70,152,107,153
110184.jpg,69,111,107,112,95,127,72,152,106,152
110232.jpg,68,111,108,112,80,136,69,151,109,152
110280.jpg,70,111,107,110,75,137,68,151,108,155
110291.jpg,71,112,107,110,78,134,72,154,103,152
110301.jpg,70,111,107,111,92,136,75,153,102,152
110303.jpg,69,112,108,111,91,137,72,154,104,150
110339.jpg,73,111,105,108,76,132,74,156,100,154
110357.jpg,74,113,106,106,108,136,68,159,103,152
110397.jpg,69,111,107,112,82,137,73,151,105,153
110489.jpg,69,111,108,111,90,132,72,153,104,151
110510.jpg,67,113,110,112,91,146,68,150,108,150
110550.jpg,71,108,104,112,68,139,73,153,107,156
110592.jpg,72,112,107,109,106,130,67,157,107,150
110616.jpg,68,112,109,112,92,137,68,151,109,152
110619.jpg,68,112,109,112,81,139,73,150,103,152
110652.jpg,71,110,106,110,77,126,71,154,106,153
110657.jpg,69,111,108,111,87,132,73,152,104,153
110667.jpg,68,110,108,113,82,140,71,151,108,152
110683.jpg,69,112,108,111,91,139,70,153,106,151
110691.jpg,71,111,106,110,97,135,73,154,103,153
110694.jpg,69,112,108,110,88,131,68,154,107,150
110719.jpg,70,110,106,112,95,133,73,151,105,155
110748.jpg,69,111,108,112,86,139,69,152,108,152
110800.jpg,68,111,109,112,88,136,68,150,109,152
110869.jpg,71,110,106,110,94,128,73,156,104,152
110890.jpg,70,111,107,111,89,135,74,154,103,151
110896.jpg,70,113,109,109,97,136,73,153,100,151
110936.jpg,69,111,108,111,94,132,70,152,107,152
110943.jpg,68,111,109,112,90,138,70,151,107,151
110950.jpg,66,111,110,114,85,138,68,148,112,151
110995.jpg,70,110,106,111,89,136,76,153,102,153
111027.jpg,67,112,110,113,80,137,68,149,109,152
111034.jpg,68,111,109,112,88,136,65,152,112,151
111065.jpg,69,111,108,111,85,134,73,151,104,152
111079.jpg,70,112,108,110,98,141,71,151,104,154
111092.jpg,81,108,98,105,112,136,76,163,98,160
111100.jpg,71,110,106,111,92,131,75,154,104,153
111130.jpg,71,109,105,112,78,137,77,154,102,154
111133.jpg,70,111,107,111,87,140,72,152,105,153
111148.jpg,71,109,105,112,101,134,76,154,104,154
111161.jpg,69,111,107,111,94,129,75,153,103,152
111208.jpg,68,112,109,112,91,137,71,151,106,151
111209.jpg,68,111,109,112,95,136,68,152,110,151
111211.jpg,69,110,107,112,97,128,74,152,105,153
111225.jpg,69,111,108,111,89,134,73,153,104,152
111243.jpg,68,112,109,112,97,137,71,151,106,150
111256.jpg,68,112,109,111,84,135,74,151,102,151
111279.jpg,69,111,108,111,85,127,73,152,103,152
111356.jpg,71,110,106,111,91,138,72,155,106,152
111387.jpg,70,111,107,111,84,133,73,153,104,153
111400.jpg,68,112,110,112,90,125,72,150,104,151
111434.jpg,69,111,108,111,83,134,69,152,108,153
111443.jpg,68,113,109,111,91,141,68,151,108,150
111476.jpg,70,110,106,111,95,126,73,152,105,154
111481.jpg,69,110,107,112,82,135,68,151,110,154
111486.jpg,69,111,108,112,85,136,76,151,101,152
111492.jpg,71,110,105,111,86,133,73,153,105,155
111496.jpg,71,112,107,110,87,123,68,155,107,151
111504.jpg,69,111,108,111,86,136,68,152,109,152
111538.jpg,68,111,108,112,87,135,74,151,103,151
111552.jpg,67,112,110,113,89,141,65,150,113,150
111553.jpg,69,111,108,111,88,134,73,152,104,152
111558.jpg,69,111,108,112,91,134,68,151,110,152
111589.jpg,67,112,109,112,94,137,72,150,105,151
111605.jpg,69,112,108,111,91,136,71,151,105,152
111609.jpg,69,111,108,111,81,136,72,152,105,152
111633.jpg,69,112,109,111,90,140,66,152,110,151
111647.jpg,69,112,108,111,99,137,73,152,104,151
111706.jpg,70,111,107,111,73,140,69,151,108,153
111730.jpg,70,112,108,110,95,129,71,152,104,153
111736.jpg,69,114,110,110,97,140,65,153,109,149
111767.jpg,70,111,107,111,82,134,72,152,105,153
111795.jpg,78,108,100,107,113,129,80,161,96,159
111802.jpg,70,111,107,111,88,138,70,152,106,153
111816.jpg,69,111,108,111,83,137,67,151,110,152
111830.jpg,70,111,107,111,89,134,72,151,105,153
111857.jpg,69,111,108,111,89,138,70,152,107,151
111860.jpg,69,112,108,111,96,141,71,153,105,151
111889.jpg,69,111,108,112,85,128,70,151,108,153
111903.jpg,70,113,109,109,82,129,71,153,102,151
111904.jpg,71,111,106,111,86,139,75,153,103,153
111924.jpg,68,112,109,111,88,136,69,151,107,151
111928.jpg,69,111,107,111,88,135,71,153,106,152
111970.jpg,69,112,109,111,89,134,73,151,103,152
111986.jpg,68,112,109,111,93,143,66,151,110,151
112021.jpg,70,112,108,111,99,137,72,154,104,151
112032.jpg,70,111,107,111,87,134,72,152,104,154
112033.jpg,68,112,109,112,89,139,69,150,108,152
112040.jpg,72,110,105,110,89,139,73,154,104,155
112052.jpg,70,111,107,111,89,132,73,152,104,153
112067.jpg,73,110,104,109,103,132,76,158,100,152
112072.jpg,71,112,107,109,100,136,70,157,104,150
112079.jpg,69,111,108,111,90,135,71,152,106,152
112093.jpg,69,111,108,111,88,134,71,152,106,152
112108.jpg,68,111,109,112,87,133,72,151,106,151
112120.jpg,69,111,108,112,89,129,73,152,104,152
112135.jpg,69,112,108,111,92,138,71,152,106,151
112137.jpg,68,112,109,112,86,131,65,153,112,149
112183.jpg,69,111,108,111,94,134,75,152,102,152
112217.jpg,70,111,107,111,87,131,74,152,103,152
112232.jpg,71,111,106,110,86,130,77,153,99,155
112274.jpg,68,112,109,112,81,135,69,152,108,151
112301.jpg,69,111,108,112,83,137,71,152,107,151
112328.jpg,69,111,107,112,85,142,70,152,107,153
112334.jpg,68,111,109,112,88,137,67,150,111,151
112361.jpg,68,111,109,112,92,133,73,151,104,152
112363.jpg,69,111,108,112,95,130,75,152,104,152
112436.jpg,71,112,107,109,100,138,73,155,102,152
112439.jpg,68,111,109,112,81,138,71,151,107,152
112444.jpg,69,111,108,111,93,133,70,152,107,152
112458.jpg,70,108,105,113,76,136,73,151,108,156
112478.jpg,69,111,107,112,86,129,78,151,100,153
112484.jpg,76,109,102,107,103,131,82,156,93,160
112521.jpg,70,111,107,111,93,129,75,153,102,153
112528.jpg,72,110,105,110,72,133,74,154,103,156
112534.jpg,73,112,106,108,74,119,72,158,100,150
112542.jpg,70,112,108,110,84,127,72,152,103,152
112557.jpg,68,112,109,112,88,140,71,151,107,151
112597.jpg,69,110,107,113,83,136,73,151,107,153
112603.jpg,70,111,107,111,94,135,74,154,102,152
112622.jpg,69,111,107,112,86,138,69,151,109,153
112629.jpg,68,112,109,111,86,141,67,149,109,152
112632.jpg,69,111,107,112,84,137,72,152,105,152
112637.jpg,69,111,108,111,90,131,69,151,108,152
112650.jpg,67,112,110,113,83,142,66,148,111,152
112679.jpg,69,112,109,111,84,138,68,151,108,151
112683.jpg,69,112,109,111,78,134,69,151,107,152
112686.jpg,70,110,107,111,93,137,74,153,104,153
112689.jpg,70,111,107,111,82,134,73,153,105,153
112710.jpg,70,111,107,111,86,131,73,152,105,153
112721.jpg,68,112,109,112,89,132,71,151,106,151
112734.jpg,67,113,110,112,87,138,64,150,112,150
112790.jpg,68,112,109,112,89,132,71,151,106,151
112793.jpg,70,111,107,111,93,136,75,153,102,152
112904.jpg,68,111,108,112,91,139,72,152,106,151
112912.jpg,68,111,109,112,85,141,67,150,111,152
112915.jpg,72,112,107,109,92,137,71,154,103,154
112934.jpg,69,112,109,111,93,141,70,153,106,150
112946.jpg,70,111,107,110,81,136,71,152,105,154
112950.jpg,69,111,108,112,82,136,70,151,107,152
112951.jpg,68,113,110,111,95,139,66,151,109,150
112957.jpg,70,111,107,110,80,135,74,153,102,153
112984.jpg,68,112,109,112,86,137,71,151,106,152
112987.jpg,67,112,110,113,85,135,71,150,106,150
113021.jpg,67,111,109,113,85,139,66,150,113,150
113022.jpg,69,112,108,111,82,134,70,152,106,152
113049.jpg,72,110,105,110,91,132,74,153,104,155
113085.jpg,70,110,106,111,104,130,71,153,107,154
113096.jpg,71,110,106,110,98,135,73,154,104,154
113144.jpg,69,111,108,111,88,140,70,151,107,153
113146.jpg,71,111,107,110,93,135,73,153,103,154
113152.jpg,69,112,108,111,92,136,76,151,100,153
113190.jpg,69,114,110,110,103,138,63,152,110,150
113241.jpg,69,111,108,111,84,130,73,153,103,151
113255.jpg,68,111,108,113,87,137,70,150,109,152
113292.jpg,67,112,110,112,90,135,67,150,109,150
113302.jpg,66,112,111,113,86,132,68,150,110,149
113312.jpg,70,112,108,110,94,140,68,153,108,151
113347.jpg,70,111,107,111,84,135,77,153,99,153
113378.jpg,69,111,108,112,94,137,71,153,106,151
113456.jpg,70,110,106,111,86,137,71,153,107,153
113467.jpg,69,111,108,111,92,137,73,153,104,151
113506.jpg,70,109,105,112,73,137,73,153,107,155
113521.jpg,71,110,105,111,89,134,77,154,101,154
113539.jpg,70,111,107,111,89,131,73,152,104,154
113540.jpg,70,112,108,110,86,135,74,152,101,153
113542.jpg,71,110,106,111,91,125,75,154,102,154
113595.jpg,67,113,110,112,91,138,67,151,109,149
113597.jpg,69,111,108,112,87,134,72,151,105,152
113605.jpg,69,112,109,111,84,141,66,150,110,152
113618.jpg,67,112,110,112,88,138,68,150,109,151
113622.jpg,70,112,108,110,89,132,72,152,103,153
113630.jpg,70,111,107,111,88,137,75,152,103,153
113632.jpg,68,111,109,112,87,138,70,150,108,152
113656.jpg,67,112,109,112,91,137,70,150,107,151
113657.jpg,69,111,108,111,88,132,71,152,105,153
113663.jpg,69,111,108,111,87,135,71,152,106,152
113685.jpg,69,110,107,112,87,137,74,152,104,152
113706.jpg,71,114,108,108,76,125,72,153,99,152
113727.jpg,72,110,105,110,76,137,74,155,103,155
113757.jpg,71,112,107,110,95,137,76,154,100,153
113801.jpg,71,111,107,110,88,136,72,154,105,153
113821.jpg,70,111,107,111,90,135,72,152,105,152
113826.jpg,68,112,109,112,83,135,68,151,108,151
113867.jpg,70,111,107,111,91,131,75,152,102,153
113891.jpg,70,111,107,111,90,128,74,153,103,153
113930.jpg,69,110,107,112,95,133,73,154,105,151
113944.jpg,69,113,110,110,86,130,74,151,100,151
113972.jpg,71,111,106,110,95,132,70,152,106,154
113986.jpg,71,111,106,110,96,126,75,150,101,158
113989.jpg,69,112,108,111,86,133,68,152,109,151
114005.jpg,72,112,107,109,95,137,74,155,100,153
114013.jpg,68,113,110,111,86,126,72,151,104,150
114022.jpg,69,112,109,111,97,139,68,152,108,151
114039.jpg,68,112,109,111,101,140,67,153,109,150
114055.jpg,67,112,110,112,89,137,69,150,108,150
114059.jpg,68,112,109,111,90,140,68,152,108,150
114064.jpg,69,111,107,111,87,133,72,153,105,152
114087.jpg,69,110,107,112,90,141,73,152,106,152
114118.jpg,70,112,108,110,89,139,70,149,106,155
114128.jpg,67,112,110,113,87,145,67,149,111,151
114140.jpg,69,111,107,111,94,140,74,153,103,152
114142.jpg,69,110,107,112,85,140,68,152,111,153
114151.jpg,68,112,109,112,89,138,71,151,105,151
114181.jpg,69,110,107,112,82,135,69,151,110,153
114207.jpg,70,111,107,111,77,138,75,152,102,154
114221.jpg,70,112,107,110,83,126,73,153,102,152
114228.jpg,71,110,106,111,93,134,76,153,101,154
114229.jpg,69,112,109,111,80,131,71,151,104,152
114251.jpg,72,110,105,110,96,134,76,155,101,154
114256.jpg,68,112,109,112,88,139,68,152,109,151
114263.jpg,68,112,109,112,83,138,64,151,112,151
114265.jpg,69,111,108,112,88,133,71,153,106,151
114308.jpg,69,112,108,111,97,132,68,153,109,150
114386.jpg,70,111,107,111,75,135,73,153,104,153
114389.jpg,68,111,108,112,81,136,68,150,110,152
114417.jpg,69,111,108,111,87,139,70,152,107,152
114418.jpg,72,111,106,109,84,130,74,154,101,154
114422.jpg,69,113,109,110,79,127,74,152,101,151
114430.jpg,70,112,108,110,85,125,70,154,106,151
114449.jpg,68,112,109,111,93,139,69,151,107,151
114488.jpg,69,112,108,111,77,129,68,152,109,152
114516.jpg,73,109,104,110,103,134,76,157,102,153
114520.jpg,78,110,101,105,100,137,79,161,93,157
114551.jpg,70,111,107,111,89,138,73,153,104,153
114560.jpg,69,111,108,111,84,140,75,151,101,153
114579.jpg,70,111,107,111,91,123,74,153,104,152
114607.jpg,68,112,109,112,95,139,69,152,108,150
114613.jpg,68,113,110,111,89,132,69,151,107,150
114618.jpg,74,108,102,110,109,134,80,157,99,157
114619.jpg,70,111,107,111,82,137,74,153,103,153
114621.jpg,68,112,109,111,89,138,69,150,107,151
114623.jpg,67,112,110,112,87,134,66,151,111,150
114629.jpg,69,110,107,112,80,137,72,151,106,153
114674.jpg,69,112,108,111,83,129,71,152,106,152
114713.jpg,68,113,110,111,92,140,71,150,104,151
114740.jpg,72,111,106,109,81,127,73,155,102,153
114741.jpg,72,111,106,109,77,132,73,155,102,153
114786.jpg,69,110,107,112,86,138,76,151,103,154
114807.jpg,68,112,109,112,83,133,68,150,109,152
114849.jpg,69,112,109,111,83,129,73,151,102,152
114854.jpg,70,112,107,110,85,126,74,153,101,152
114925.jpg,69,111,108,111,89,134,68,152,108,151
114941.jpg,70,111,107,111,97,142,72,155,105,151
114973.jpg,70,111,108,111,89,138,69,153,108,152
114987.jpg,68,112,109,112,84,138,71,152,106,150
115018.jpg,68,111,109,112,87,137,68,150,109,151
115027.jpg,69,112,109,111,87,134,73,151,104,152
115035.jpg,71,113,108,109,75,127,71,153,102,152
115040.jpg,70,111,107,111,92,138,71,154,106,153
115057.jpg,77,110,101,106,69,131,77,158,97,159
115108.jpg,70,111,107,111,95,131,74,153,102,152
115135.jpg,68,112,109,111,93,137,73,150,103,152
115167.jpg,70,109,106,112,74,132,72,150,107,157
115180.jpg,69,111,108,112,85,141,70,151,108,153
115221.jpg,71,110,106,110,98,137,74,156,103,152
115265.jpg,70,112,107,110,79,133,76,152,99,153
115267.jpg,70,111,107,111,85,134,71,153,105,152
115272.jpg,68,112,109,112,88,135,69,150,108,152
115275.jpg,70,111,107,111,88,133,69,153,108,153
115279.jpg,68,113,109,111,94,139,69,152,106,150
115286.jpg,68,111,108,112,87,136,69,152,108,151
115325.jpg,69,111,108,112,91,128,72,152,106,152
